cellid,layer,cell_type,cell_subtype
4838990553,L5,neuron,pyramidal
4839063442,L5,neuron,pyramidal
4839209657,L5,neuron,pyramidal
4839341527,L5,neuron,pyramidal
4840114973,L5,neuron,pyramidal
4852204352,L5,neuron,pyramidal
4852321993,L5,neuron,pyramidal
4853154345,L5,neuron,pyramidal
4853649886,L5,neuron,pyramidal
4854496842,L5,neuron,pyramidal
4867842710,L5,neuron,pyramidal
4867885834,L5,neuron,pyramidal
4868836122,L5,neuron,pyramidal
4882793425,L5,neuron,pyramidal
4884151599,L5,neuron,pyramidal
4897818205,L5,neuron,pyramidal
4911572496,L5,neuron,pyramidal
4912229103,L5,neuron,pyramidal
4912623647,L5,neuron,pyramidal
4912682244,L5,neuron,pyramidal
4913382520,L5,neuron,pyramidal
4913485826,L5,neuron,pyramidal
4924683839,L5,neuron,pyramidal
4927560106,L5,neuron,pyramidal
4931109286,L5,neuron,pyramidal
4939182495,L5,neuron,pyramidal
4939724073,L5,neuron,pyramidal
4941402683,L5,neuron,pyramidal
4942205159,L5,neuron,pyramidal
4942497874,L5,neuron,pyramidal
4942702467,L5,neuron,pyramidal
4954047144,L5,neuron,pyramidal
4983949173,L5,neuron,pyramidal
4984051366,L5,neuron,pyramidal
4984228148,L5,neuron,pyramidal
4985965746,L5,neuron,pyramidal
4989309345,L5,neuron,pyramidal
5000010309,L5,neuron,pyramidal
5013356149,L5,neuron,pyramidal
5013794602,L5,neuron,pyramidal
5014494468,L5,neuron,pyramidal
5025067360,L5,neuron,pyramidal
5028264562,L5,neuron,pyramidal
5030936462,L5,neuron,pyramidal
5041784066,L5,neuron,pyramidal
5042486347,L5,neuron,pyramidal
5043960496,L5,neuron,pyramidal
5044004371,L5,neuron,pyramidal
5044514519,L5,neuron,pyramidal
5045244161,L5,neuron,pyramidal
5057553049,L5,neuron,pyramidal
5057641324,L5,neuron,pyramidal
5058107655,L5,neuron,pyramidal
5059058275,L5,neuron,pyramidal
5071978641,L5,neuron,pyramidal
5072898935,L5,neuron,pyramidal
5073439349,L5,neuron,pyramidal
5075702217,L5,neuron,pyramidal
5076871228,L5,neuron,pyramidal
5086141554,L5,neuron,pyramidal
5086230088,L5,neuron,pyramidal
5086550398,L5,neuron,pyramidal
5087280434,L5,neuron,pyramidal
5099852907,L5,neuron,pyramidal
5100057607,L5,neuron,pyramidal
5100510137,L5,neuron,pyramidal
5100685756,L5,neuron,pyramidal
5101444170,L5,neuron,pyramidal
5114204678,L5,neuron,pyramidal
5116146849,L5,neuron,pyramidal
5116191738,L5,neuron,pyramidal
5116205095,L5,neuron,pyramidal
5130091328,L5,neuron,pyramidal
5130266467,L5,neuron,pyramidal
5130894339,L5,neuron,pyramidal
5131011976,L5,neuron,pyramidal
5131361032,L5,neuron,pyramidal
5133347133,L5,neuron,pyramidal
5143333956,L5,neuron,pyramidal
5144707392,L5,neuron,pyramidal
5144969574,L5,neuron,pyramidal
5147203553,L5,neuron,pyramidal
5159162256,L5,neuron,pyramidal
5159278839,L5,neuron,pyramidal
5159803735,L5,neuron,pyramidal
5159993420,L5,neuron,pyramidal
5160796796,L5,neuron,pyramidal
5172755723,L5,neuron,pyramidal
5174346190,L5,neuron,pyramidal
5174419209,L5,neuron,pyramidal
5175090962,L5,neuron,pyramidal
5175280772,L5,neuron,pyramidal
5175353953,L5,neuron,pyramidal
5187371550,L5,neuron,pyramidal
5187808756,L5,neuron,pyramidal
5189677248,L5,neuron,pyramidal
5190319976,L5,neuron,pyramidal
5202424337,L5,neuron,pyramidal
5202803880,L5,neuron,pyramidal
5204278244,L5,neuron,pyramidal
5217039516,L5,neuron,pyramidal
5217171026,L5,neuron,pyramidal
5219887113,L5,neuron,pyramidal
5230662252,L5,neuron,pyramidal
5232282961,L5,neuron,pyramidal
5233248295,L5,neuron,pyramidal
5233700297,L5,neuron,pyramidal
5234649530,L5,neuron,pyramidal
5247526396,L5,neuron,pyramidal
5259864251,L5,neuron,pyramidal
5261835396,L5,neuron,pyramidal
5262332898,L5,neuron,pyramidal
5262435039,L5,neuron,pyramidal
5262799563,L5,neuron,pyramidal
5262961180,L5,neuron,pyramidal
5275999426,L5,neuron,pyramidal
5276963335,L5,neuron,pyramidal
5289372887,L5,neuron,pyramidal
5290102993,L5,neuron,pyramidal
5290628570,L5,neuron,pyramidal
5290978976,L5,neuron,pyramidal
5291168786,L5,neuron,pyramidal
5291548513,L5,neuron,pyramidal
5303667395,L5,neuron,pyramidal
5305128124,L5,neuron,pyramidal
5305258792,L5,neuron,pyramidal
5305770066,L5,neuron,pyramidal
5306062471,L5,neuron,pyramidal
5306719641,L5,neuron,pyramidal
5318852286,L5,neuron,pyramidal
5319189326,L5,neuron,pyramidal
5320400202,L5,neuron,pyramidal
5322167695,L5,neuron,pyramidal
5332971480,L5,neuron,pyramidal
5335001245,L5,neuron,pyramidal
5335191586,L5,neuron,pyramidal
5335847960,L5,neuron,pyramidal
5348377378,L5,neuron,pyramidal
5349734483,L5,neuron,pyramidal
5352771787,L5,neuron,pyramidal
5365955112,L5,neuron,pyramidal
5366962594,L5,neuron,pyramidal
5390718419,L5,neuron,pyramidal
5391988722,L5,neuron,pyramidal
5393799869,L5,neuron,pyramidal
5406736063,L5,neuron,pyramidal
5407494994,L5,neuron,pyramidal
5420709385,L5,neuron,pyramidal
5421148001,L5,neuron,pyramidal
5421336745,L5,neuron,pyramidal
5434595610,L5,neuron,pyramidal
5435851206,L5,neuron,pyramidal
5436419769,L5,neuron,pyramidal
5436507845,L5,neuron,pyramidal
5437121085,L5,neuron,pyramidal
5449224616,L5,neuron,pyramidal
5451122797,L5,neuron,pyramidal
5452043610,L5,neuron,pyramidal
5464747312,L5,neuron,pyramidal
5478134645,L5,neuron,pyramidal
5478616461,L5,neuron,pyramidal
5480136235,L5,neuron,pyramidal
5481420974,L5,neuron,pyramidal
5509088748,L5,neuron,pyramidal
5509455013,L5,neuron,pyramidal
5511717264,L5,neuron,pyramidal
5523514505,L5,neuron,pyramidal
5523530399,L5,neuron,pyramidal
5524551172,L5,neuron,pyramidal
5539020957,L5,neuron,pyramidal
5552557476,L5,neuron,pyramidal
5553081571,L5,neuron,pyramidal
5553578082,L5,neuron,pyramidal
5567463512,L5,neuron,pyramidal
5567638733,L5,neuron,pyramidal
5567711747,L5,neuron,pyramidal
5581378299,L5,neuron,pyramidal
5581510029,L5,neuron,pyramidal
5582006156,L5,neuron,pyramidal
5582035326,L5,neuron,pyramidal
5582241058,L5,neuron,pyramidal
5595586017,L5,neuron,pyramidal
5597015953,L5,neuron,pyramidal
5597089594,L5,neuron,pyramidal
5598914100,L5,neuron,pyramidal
5610302956,L5,neuron,pyramidal
5610974886,L5,neuron,pyramidal
5611691879,L5,neuron,pyramidal
5628189095,L5,neuron,pyramidal
5638002068,L5,neuron,pyramidal
5640659446,L5,neuron,pyramidal
5654574475,L5,neuron,pyramidal
5654675887,L5,neuron,pyramidal
5655289104,L5,neuron,pyramidal
5655917761,L5,neuron,pyramidal
5669189357,L5,neuron,pyramidal
5669423584,L5,neuron,pyramidal
5672738006,L5,neuron,pyramidal
5683658269,L5,neuron,pyramidal
5684316830,L5,neuron,pyramidal
5686418450,L5,neuron,pyramidal
5697237210,L5,neuron,pyramidal
5698348019,L5,neuron,pyramidal
5699471417,L5,neuron,pyramidal
5712933306,L5,neuron,pyramidal
5727681025,L5,neuron,pyramidal
5727870456,L5,neuron,pyramidal
5730658896,L5,neuron,pyramidal
5756210897,L5,neuron,pyramidal
5784625240,L5,neuron,pyramidal
5785530020,L5,neuron,pyramidal
5786741352,L5,neuron,pyramidal
5786771041,L5,neuron,pyramidal
5799532727,L5,neuron,pyramidal
5800057488,L5,neuron,pyramidal
5800568720,L5,neuron,pyramidal
5801387147,L5,neuron,pyramidal
5814309652,L5,neuron,pyramidal
5814702337,L5,neuron,pyramidal
5815170885,L5,neuron,pyramidal
5816001802,L5,neuron,pyramidal
5816105117,L5,neuron,pyramidal
5829069825,L5,neuron,pyramidal
5829377683,L5,neuron,pyramidal
5833041353,L5,neuron,pyramidal
5843802036,L5,neuron,pyramidal
5844036180,L5,neuron,pyramidal
5844196696,L5,neuron,pyramidal
5844330471,L5,neuron,pyramidal
5845013923,L5,neuron,pyramidal
5845248438,L5,neuron,pyramidal
5872566163,L5,neuron,pyramidal
5873719655,L5,neuron,pyramidal
5874128318,L5,neuron,pyramidal
5887035628,L5,neuron,pyramidal
5888075165,L5,neuron,pyramidal
5888393520,L5,neuron,pyramidal
5889270340,L5,neuron,pyramidal
5901900994,L5,neuron,pyramidal
5902557309,L5,neuron,pyramidal
5902646056,L5,neuron,pyramidal
5903477336,L5,neuron,pyramidal
5903695368,L5,neuron,pyramidal
5916077620,L5,neuron,pyramidal
5917113823,L5,neuron,pyramidal
5917218606,L5,neuron,pyramidal
5917523743,L5,neuron,pyramidal
5917697904,L5,neuron,pyramidal
5918005808,L5,neuron,pyramidal
5918705966,L5,neuron,pyramidal
5919070602,L5,neuron,pyramidal
5930663917,L5,neuron,pyramidal
5931028416,L5,neuron,pyramidal
5932999559,L5,neuron,pyramidal
5945366592,L5,neuron,pyramidal
5960640328,L5,neuron,pyramidal
5961617601,L5,neuron,pyramidal
5961633758,L5,neuron,pyramidal
5976029237,L5,neuron,pyramidal
5976525158,L5,neuron,pyramidal
5977227354,L5,neuron,pyramidal
5990485098,L5,neuron,pyramidal
5990673589,L5,neuron,pyramidal
6005303967,L5,neuron,pyramidal
6019014110,L5,neuron,pyramidal
6019146684,L5,neuron,pyramidal
6032010176,L5,neuron,pyramidal
6032914189,L5,neuron,pyramidal
6033921689,L5,neuron,pyramidal
6034360287,L5,neuron,pyramidal
6034769897,L5,neuron,pyramidal
6048040825,L5,neuron,pyramidal
6063022286,L5,neuron,pyramidal
6063736924,L5,neuron,pyramidal
6076965938,L5,neuron,pyramidal
6076980010,L5,neuron,pyramidal
6077169826,L5,neuron,pyramidal
6077680913,L5,neuron,pyramidal
6092472099,L5,neuron,pyramidal
6106284240,L5,neuron,pyramidal
6106913595,L5,neuron,pyramidal
6107116586,L5,neuron,pyramidal
6107161560,L5,neuron,pyramidal
6107235000,L5,neuron,pyramidal
6107979399,L5,neuron,pyramidal
6120199282,L5,neuron,pyramidal
6120257502,L5,neuron,pyramidal
6120520194,L5,neuron,pyramidal
6120695418,L5,neuron,pyramidal
6121571458,L5,neuron,pyramidal
6121659065,L5,neuron,pyramidal
6135078507,L5,neuron,pyramidal
6136362338,L5,neuron,pyramidal
6137690975,L5,neuron,pyramidal
6149679443,L5,neuron,pyramidal
6150204315,L5,neuron,pyramidal
6150218655,L5,neuron,pyramidal
6150468346,L5,neuron,pyramidal
6150686670,L5,neuron,pyramidal
6150977912,L5,neuron,pyramidal
6163286531,L5,neuron,pyramidal
6164527615,L5,neuron,pyramidal
6164834261,L5,neuron,pyramidal
6179202111,L5,neuron,pyramidal
6179610438,L5,neuron,pyramidal
6194138967,L5,neuron,pyramidal
6195014585,L5,neuron,pyramidal
6195264771,L5,neuron,pyramidal
6196227596,L5,neuron,pyramidal
6207279690,L5,neuron,pyramidal
6236978025,L5,neuron,pyramidal
6237211519,L5,neuron,pyramidal
6237371994,L5,neuron,pyramidal
6237708396,L5,neuron,pyramidal
6238132478,L5,neuron,pyramidal
6251507499,L5,neuron,pyramidal
6251857174,L5,neuron,pyramidal
6266282995,L5,neuron,pyramidal
6266559769,L5,neuron,pyramidal
6267013511,L5,neuron,pyramidal
6267246296,L5,neuron,pyramidal
6280620168,L5,neuron,pyramidal
6280839194,L5,neuron,pyramidal
6281935370,L5,neuron,pyramidal
6282109481,L5,neuron,pyramidal
6296098040,L5,neuron,pyramidal
6310129749,L5,neuron,pyramidal
6310260226,L5,neuron,pyramidal
6311150881,L5,neuron,pyramidal
6311487766,L5,neuron,pyramidal
6311779664,L5,neuron,pyramidal
6323371913,L5,neuron,pyramidal
6324978005,L5,neuron,pyramidal
6325328435,L5,neuron,pyramidal
6338368128,L5,neuron,pyramidal
6338455942,L5,neuron,pyramidal
6338659654,L5,neuron,pyramidal
6340163853,L5,neuron,pyramidal
6340310553,L5,neuron,pyramidal
6340367532,L5,neuron,pyramidal
6340572172,L5,neuron,pyramidal
6341536738,L5,neuron,pyramidal
6342207267,L5,neuron,pyramidal
6353011915,L5,neuron,pyramidal
6353931778,L5,neuron,pyramidal
6354268105,L5,neuron,pyramidal
6354734850,L5,neuron,pyramidal
6355280212,L5,neuron,pyramidal
6368722617,L5,neuron,pyramidal
6370914280,L5,neuron,pyramidal
6383192231,L5,neuron,pyramidal
6383980634,L5,neuron,pyramidal
6385484579,L5,neuron,pyramidal
6397282166,L5,neuron,pyramidal
6397866542,L5,neuron,pyramidal
6398801021,L5,neuron,pyramidal
6399048883,L5,neuron,pyramidal
6412745740,L5,neuron,pyramidal
6413168368,L5,neuron,pyramidal
6426441171,L5,neuron,pyramidal
6440559972,L5,neuron,pyramidal
6440984272,L5,neuron,pyramidal
6441334087,L5,neuron,pyramidal
6441639991,L5,neuron,pyramidal
6441829812,L5,neuron,pyramidal
6441917524,L5,neuron,pyramidal
6442705868,L5,neuron,pyramidal
6442881546,L5,neuron,pyramidal
6455423377,L5,neuron,pyramidal
6456022246,L5,neuron,pyramidal
6456138776,L5,neuron,pyramidal
6457687846,L5,neuron,pyramidal
6485559790,L5,neuron,pyramidal
6485910366,L5,neuron,pyramidal
6486056270,L5,neuron,pyramidal
6497926869,L5,neuron,pyramidal
6500029782,L5,neuron,pyramidal
6500248438,L5,neuron,pyramidal
6513769803,L5,neuron,pyramidal
6516017526,L5,neuron,pyramidal
6527305613,L5,neuron,pyramidal
6528939370,L5,neuron,pyramidal
6544563396,L5,neuron,pyramidal
6556886870,L5,neuron,pyramidal
6559645974,L5,neuron,pyramidal
6559981572,L5,neuron,pyramidal
6572539662,L5,neuron,pyramidal
6572903455,L5,neuron,pyramidal
6573356092,L5,neuron,pyramidal
6587708397,L5,neuron,pyramidal
6587913697,L5,neuron,pyramidal
6601551237,L5,neuron,pyramidal
6601652355,L5,neuron,pyramidal
6617260816,L5,neuron,pyramidal
6618137201,L5,neuron,pyramidal
6632226962,L5,neuron,pyramidal
6644185383,L5,neuron,pyramidal
6645119823,L5,neuron,pyramidal
6645368362,L5,neuron,pyramidal
6645791849,L5,neuron,pyramidal
6645864650,L5,neuron,pyramidal
6646682873,L5,neuron,pyramidal
6660174348,L5,neuron,pyramidal
6662379268,L5,neuron,pyramidal
6672760127,L5,neuron,pyramidal
6673328708,L5,neuron,pyramidal
6674146320,L5,neuron,pyramidal
6674321549,L5,neuron,pyramidal
6675826193,L5,neuron,pyramidal
6688500343,L5,neuron,pyramidal
6703845964,L5,neuron,pyramidal
6704064950,L5,neuron,pyramidal
6704954428,L5,neuron,pyramidal
6705553738,L5,neuron,pyramidal
6717613499,L5,neuron,pyramidal
6731922534,L5,neuron,pyramidal
6733354560,L5,neuron,pyramidal
6747284130,L5,neuron,pyramidal
6776440940,L5,neuron,pyramidal
6789800954,L5,neuron,pyramidal
6805730524,L5,neuron,pyramidal
6806139363,L5,neuron,pyramidal
6806154524,L5,neuron,pyramidal
6819484674,L5,neuron,pyramidal
6820112520,L5,neuron,pyramidal
6821105415,L5,neuron,pyramidal
6833808250,L5,neuron,pyramidal
6835211431,L5,neuron,pyramidal
6850073901,L5,neuron,pyramidal
6862294937,L5,neuron,pyramidal
6863317022,L5,neuron,pyramidal
6879057672,L5,neuron,pyramidal
6907340254,L5,neuron,pyramidal
6907778456,L5,neuron,pyramidal
6907997141,L5,neuron,pyramidal
6921633306,L5,neuron,pyramidal
6922452087,L5,neuron,pyramidal
6922466861,L5,neuron,pyramidal
6936161283,L5,neuron,pyramidal
6936248872,L5,neuron,pyramidal
6936862394,L5,neuron,pyramidal
6936951061,L5,neuron,pyramidal
6937754510,L5,neuron,pyramidal
6937987934,L5,neuron,pyramidal
6950909665,L5,neuron,pyramidal
6950953079,L5,neuron,pyramidal
6951229597,L5,neuron,pyramidal
6951405656,L5,neuron,pyramidal
6965743223,L5,neuron,pyramidal
6966283160,L5,neuron,pyramidal
6980184043,L5,neuron,pyramidal
6980679707,L5,neuron,pyramidal
6996304244,L5,neuron,pyramidal
7008758971,L5,neuron,pyramidal
7037887026,L5,neuron,pyramidal
7038061694,L5,neuron,pyramidal
7052487499,L5,neuron,pyramidal
7052721069,L5,neuron,pyramidal
7054372268,L5,neuron,pyramidal
7081689438,L5,neuron,pyramidal
7110395103,L5,neuron,pyramidal
7112877386,L5,neuron,pyramidal
7126061907,L5,neuron,pyramidal
7154811259,L5,neuron,pyramidal
7227582645,L5,neuron,pyramidal
7329994059,L5,neuron,pyramidal
7344742514,L5,neuron,pyramidal
7401845559,L5,neuron,pyramidal
7404123327,L5,neuron,pyramidal
7418052974,L5,neuron,pyramidal
7505191895,L5,neuron,pyramidal
12828425737,L5,neuron,pyramidal
13574170858,L5,neuron,pyramidal
14009937750,L5,neuron,pyramidal
14665552179,L5,neuron,pyramidal
14752837392,L5,neuron,pyramidal
14768255169,L5,neuron,pyramidal
15234976274,L5,neuron,pyramidal
15583706758,L5,neuron,pyramidal
15832551590,L5,neuron,pyramidal
15949242439,L5,neuron,pyramidal
15963814278,L5,neuron,pyramidal
16007034059,L5,neuron,pyramidal
16427513052,L5,neuron,pyramidal
20951880684,L5,neuron,pyramidal
21097468074,L5,neuron,pyramidal
21664321533,L5,neuron,pyramidal
22132824367,L5,neuron,pyramidal
24697621878,L5,neuron,pyramidal
24829059421,L5,neuron,pyramidal
24872423998,L5,neuron,pyramidal
24900970084,L5,neuron,pyramidal
25032043206,L5,neuron,pyramidal
25075056945,L5,neuron,pyramidal
25089147416,L5,neuron,pyramidal
25119342259,L5,neuron,pyramidal
25119356560,L5,neuron,pyramidal
25177000755,L5,neuron,pyramidal
25249714113,L5,neuron,pyramidal
29426054403,L5,neuron,pyramidal
29512667703,L5,neuron,pyramidal
29527984361,L5,neuron,pyramidal
29614787865,L5,neuron,pyramidal
29659568825,L5,neuron,pyramidal
29730646545,L5,neuron,pyramidal
29730865050,L5,neuron,pyramidal
29731039345,L5,neuron,pyramidal
29745057529,L5,neuron,pyramidal
29788699925,L5,neuron,pyramidal
29817067706,L5,neuron,pyramidal
29817843015,L5,neuron,pyramidal
29818091654,L5,neuron,pyramidal
29861441981,L5,neuron,pyramidal
29862376384,L5,neuron,pyramidal
29876145448,L5,neuron,pyramidal
29904718728,L5,neuron,pyramidal
29905580774,L5,neuron,pyramidal
29919437456,L5,neuron,pyramidal
29935016274,L5,neuron,pyramidal
29948171660,L5,neuron,pyramidal
29963692697,L5,neuron,pyramidal
29977374013,L5,neuron,pyramidal
29977695430,L5,neuron,pyramidal
29977928519,L5,neuron,pyramidal
29977928563,L5,neuron,pyramidal
29993026400,L5,neuron,pyramidal
30005901931,L5,neuron,pyramidal
30007247315,L5,neuron,pyramidal
30007480548,L5,neuron,pyramidal
30021118298,L5,neuron,pyramidal
30021410426,L5,neuron,pyramidal
30036070162,L5,neuron,pyramidal
30036113523,L5,neuron,pyramidal
30065665594,L5,neuron,pyramidal
30109381519,L5,neuron,pyramidal
30123500761,L5,neuron,pyramidal
30123632042,L5,neuron,pyramidal
30152016860,L5,neuron,pyramidal
30167230705,L5,neuron,pyramidal
30167420700,L5,neuron,pyramidal
30167785469,L5,neuron,pyramidal
30183072433,L5,neuron,pyramidal
30195527574,L5,neuron,pyramidal
30195980250,L5,neuron,pyramidal
30211865032,L5,neuron,pyramidal
30224612947,L5,neuron,pyramidal
30225445097,L5,neuron,pyramidal
30225488873,L5,neuron,pyramidal
30239549389,L5,neuron,pyramidal
30240424585,L5,neuron,pyramidal
30255667560,L5,neuron,pyramidal
30268620868,L5,neuron,pyramidal
30298128632,L5,neuron,pyramidal
30298595505,L5,neuron,pyramidal
30299587756,L5,neuron,pyramidal
30311853890,L5,neuron,pyramidal
30312130984,L5,neuron,pyramidal
30312598303,L5,neuron,pyramidal
30326775933,L5,neuron,pyramidal
30327724734,L5,neuron,pyramidal
30341085060,L5,neuron,pyramidal
30370462184,L5,neuron,pyramidal
30398946901,L5,neuron,pyramidal
30399048753,L5,neuron,pyramidal
30413065391,L5,neuron,pyramidal
30414236260,L5,neuron,pyramidal
30414788925,L5,neuron,pyramidal
30429654151,L5,neuron,pyramidal
30430355062,L5,neuron,pyramidal
30486890533,L5,neuron,pyramidal
30488554737,L5,neuron,pyramidal
30530693256,L5,neuron,pyramidal
30531598578,L5,neuron,pyramidal
30544331473,L5,neuron,pyramidal
30546213118,L5,neuron,pyramidal
30573795542,L5,neuron,pyramidal
30574817223,L5,neuron,pyramidal
30575182362,L5,neuron,pyramidal
30589140976,L5,neuron,pyramidal
30590190813,L5,neuron,pyramidal
30590278737,L5,neuron,pyramidal
30604032747,L5,neuron,pyramidal
30619000318,L5,neuron,pyramidal
30633599988,L5,neuron,pyramidal
30647822109,L5,neuron,pyramidal
30663006447,L5,neuron,pyramidal
30692808166,L5,neuron,pyramidal
30719089321,L5,neuron,pyramidal
30735369357,L5,neuron,pyramidal
30736523723,L5,neuron,pyramidal
30779494089,L5,neuron,pyramidal
30779830245,L5,neuron,pyramidal
30793073087,L5,neuron,pyramidal
30836190158,L5,neuron,pyramidal
30865727803,L5,neuron,pyramidal
30866165294,L5,neuron,pyramidal
30870544724,L5,neuron,pyramidal
30897367801,L5,neuron,pyramidal
30922643423,L5,neuron,pyramidal
30939592697,L5,neuron,pyramidal
30953494386,L5,neuron,pyramidal
30953801389,L5,neuron,pyramidal
30995429082,L5,neuron,pyramidal
30997632884,L5,neuron,pyramidal
31041960800,L5,neuron,pyramidal
31055804012,L5,neuron,pyramidal
31084728393,L5,neuron,pyramidal
31084916527,L5,neuron,pyramidal
31085647719,L5,neuron,pyramidal
31128530635,L5,neuron,pyramidal
31158667681,L5,neuron,pyramidal
31171253595,L5,neuron,pyramidal
31184629116,L5,neuron,pyramidal
31185431398,L5,neuron,pyramidal
31216283194,L5,neuron,pyramidal
31229350874,L5,neuron,pyramidal
31230373387,L5,neuron,pyramidal
31244957906,L5,neuron,pyramidal
31259472809,L5,neuron,pyramidal
31319570291,L5,neuron,pyramidal
31332404279,L5,neuron,pyramidal
31362380195,L5,neuron,pyramidal
31390442922,L5,neuron,pyramidal
31390837892,L5,neuron,pyramidal
31422068791,L5,neuron,pyramidal
31434348794,L5,neuron,pyramidal
31462877950,L5,neuron,pyramidal
31478312399,L5,neuron,pyramidal
31508038877,L5,neuron,pyramidal
31552484362,L5,neuron,pyramidal
31564297126,L5,neuron,pyramidal
31639770283,L5,neuron,pyramidal
31640003113,L5,neuron,pyramidal
31670840588,L5,neuron,pyramidal
31683602526,L5,neuron,pyramidal
31698495230,L5,neuron,pyramidal
31755775174,L5,neuron,pyramidal
31770931267,L5,neuron,pyramidal
31873897508,L5,neuron,pyramidal
31931206276,L5,neuron,pyramidal
31960393221,L5,neuron,pyramidal
31960890353,L5,neuron,pyramidal
31977520403,L5,neuron,pyramidal
32018549008,L5,neuron,pyramidal
32149710049,L5,neuron,pyramidal
32179116600,L5,neuron,pyramidal
32222014437,L5,neuron,pyramidal
32224262452,L5,neuron,pyramidal
32236717745,L5,neuron,pyramidal
32249975480,L5,neuron,pyramidal
32251157224,L5,neuron,pyramidal
32338486212,L5,neuron,pyramidal
32382916759,L5,neuron,pyramidal
32413097365,L5,neuron,pyramidal
32413885675,L5,neuron,pyramidal
32427887344,L5,neuron,pyramidal
32440677867,L5,neuron,pyramidal
32442328001,L5,neuron,pyramidal
32469325397,L5,neuron,pyramidal
32483649848,L5,neuron,pyramidal
32512909726,L5,neuron,pyramidal
32528416526,L5,neuron,pyramidal
32528431437,L5,neuron,pyramidal
32529758780,L5,neuron,pyramidal
32600793229,L5,neuron,pyramidal
32659327991,L5,neuron,pyramidal
32659970876,L5,neuron,pyramidal
32688647906,L5,neuron,pyramidal
32837446342,L5,neuron,pyramidal
32906611328,L5,neuron,pyramidal
32935374743,L5,neuron,pyramidal
32979937437,L5,neuron,pyramidal
32994655282,L5,neuron,pyramidal
32994743029,L5,neuron,pyramidal
33067397116,L5,neuron,pyramidal
33083721374,L5,neuron,pyramidal
33095693926,L5,neuron,pyramidal
33098293588,L5,neuron,pyramidal
33124093003,L5,neuron,pyramidal
33140577971,L5,neuron,pyramidal
33169487596,L5,neuron,pyramidal
33196178147,L5,neuron,pyramidal
33227058890,L5,neuron,pyramidal
33228022522,L5,neuron,pyramidal
33241806681,L5,neuron,pyramidal
33242710935,L5,neuron,pyramidal
33244288868,L5,neuron,pyramidal
33256144637,L5,neuron,pyramidal
33271738219,L5,neuron,pyramidal
33285068592,L5,neuron,pyramidal
33285959048,L5,neuron,pyramidal
33287551389,L5,neuron,pyramidal
33288705308,L5,neuron,pyramidal
33301012869,L5,neuron,pyramidal
33301085565,L5,neuron,pyramidal
33344597371,L5,neuron,pyramidal
33344597428,L5,neuron,pyramidal
33387654878,L5,neuron,pyramidal
33431166056,L5,neuron,pyramidal
33445797193,L5,neuron,pyramidal
33446439382,L5,neuron,pyramidal
33447140222,L5,neuron,pyramidal
33475203297,L5,neuron,pyramidal
33475203504,L5,neuron,pyramidal
33488256679,L5,neuron,pyramidal
33490270998,L5,neuron,pyramidal
33503806918,L5,neuron,pyramidal
33503821371,L5,neuron,pyramidal
33516962321,L5,neuron,pyramidal
33519166811,L5,neuron,pyramidal
33561174021,L5,neuron,pyramidal
33562107623,L5,neuron,pyramidal
33592595048,L5,neuron,pyramidal
33604407529,L5,neuron,pyramidal
33648239584,L5,neuron,pyramidal
33663819104,L5,neuron,pyramidal
33664023230,L5,neuron,pyramidal
33677383799,L5,neuron,pyramidal
33707708455,L5,neuron,pyramidal
33751702350,L5,neuron,pyramidal
33794161865,L5,neuron,pyramidal
33795286610,L5,neuron,pyramidal
33795374316,L5,neuron,pyramidal
33795489840,L5,neuron,pyramidal
33809770775,L5,neuron,pyramidal
33810092170,L5,neuron,pyramidal
33823948198,L5,neuron,pyramidal
33838067536,L5,neuron,pyramidal
33838461963,L5,neuron,pyramidal
33838579097,L5,neuron,pyramidal
33852128018,L5,neuron,pyramidal
33881359232,L5,neuron,pyramidal
33882877977,L5,neuron,pyramidal
33882950806,L5,neuron,pyramidal
33897449918,L5,neuron,pyramidal
33912518361,L5,neuron,pyramidal
33939441897,L5,neuron,pyramidal
33955298955,L5,neuron,pyramidal
33984003590,L5,neuron,pyramidal
34014445837,L5,neuron,pyramidal
34027121250,L5,neuron,pyramidal
34028114756,L5,neuron,pyramidal
34099717713,L5,neuron,pyramidal
34115470146,L5,neuron,pyramidal
34187104859,L5,neuron,pyramidal
37723073321,L5,neuron,pyramidal
37753178551,L5,neuron,pyramidal
38145088267,L5,neuron,pyramidal
38176418881,L5,neuron,pyramidal
38275690931,L5,neuron,pyramidal
38334357112,L5,neuron,pyramidal
38652965088,L5,neuron,pyramidal
38667550998,L5,neuron,pyramidal
38698783982,L5,neuron,pyramidal
38710770247,L5,neuron,pyramidal
38740616027,L5,neuron,pyramidal
38827988007,L5,neuron,pyramidal
38828732777,L5,neuron,pyramidal
38841463681,L5,neuron,pyramidal
38886173614,L5,neuron,pyramidal
38886610035,L5,neuron,pyramidal
38900950298,L5,neuron,pyramidal
38901460539,L5,neuron,pyramidal
38915083624,L5,neuron,pyramidal
38915141874,L5,neuron,pyramidal
38929611307,L5,neuron,pyramidal
38944722952,L5,neuron,pyramidal
38958871069,L5,neuron,pyramidal
38959191713,L5,neuron,pyramidal
38974495455,L5,neuron,pyramidal
39016618604,L5,neuron,pyramidal
39016794578,L5,neuron,pyramidal
39030940914,L5,neuron,pyramidal
39045791848,L5,neuron,pyramidal
39074145528,L5,neuron,pyramidal
39118664602,L5,neuron,pyramidal
