cellid,layer,cell_type,cell_subtype
29723404811,L1,glial,astrocyte
29723653245,L1,glial,astrocyte
29724061578,L1,glial,astrocyte
29737904792,L1,glial,astrocyte
29738166348,L1,glial,astrocyte
29752124926,L1,glial,astrocyte
29766623958,L1,glial,astrocyte
29782070799,L1,glial,astrocyte
29782174039,L1,glial,astrocyte
29797314184,L1,glial,astrocyte
29841102729,L1,glial,astrocyte
29883928072,L1,glial,astrocyte
29884482825,L1,glial,astrocyte
29913144737,L1,glial,astrocyte
29928037408,L1,glial,astrocyte
29928284700,L1,glial,astrocyte
29928387793,L1,glial,astrocyte
29957049876,L1,glial,astrocyte
29986645421,L1,glial,astrocyte
30014783066,L1,glial,astrocyte
30029383582,L1,glial,astrocyte
30029863977,L1,glial,astrocyte
30102722460,L1,glial,astrocyte
30117309233,L1,glial,astrocyte
30131298799,L1,glial,astrocyte
30131808460,L1,glial,astrocyte
30146307417,L1,glial,astrocyte
30175903874,L1,glial,astrocyte
30218700784,L1,glial,astrocyte
30233548746,L1,glial,astrocyte
30262880958,L1,glial,astrocyte
30292010989,L1,glial,astrocyte
30350882260,L1,glial,astrocyte
30365497631,L1,glial,astrocyte
30466114525,L1,glial,astrocyte
30568554032,L1,glial,astrocyte
30714562830,L1,glial,astrocyte
30743298553,L1,glial,astrocyte
30788082152,L1,glial,astrocyte
30845797003,L1,glial,astrocyte
30888987305,L1,glial,astrocyte
30903573592,L1,glial,astrocyte
30933242529,L1,glial,astrocyte
30976418029,L1,glial,astrocyte
30990931763,L1,glial,astrocyte
31063338027,L1,glial,astrocyte
31063805321,L1,glial,astrocyte
31078273399,L1,glial,astrocyte
31136532614,L1,glial,astrocyte
31151703479,L1,glial,astrocyte
31166084466,L1,glial,astrocyte
31210077177,L1,glial,astrocyte
31282761565,L1,glial,astrocyte
31282820466,L1,glial,astrocyte
31354452686,L1,glial,astrocyte
31368966867,L1,glial,astrocyte
31427224063,L1,glial,astrocyte
31500652250,L1,glial,astrocyte
31661337189,L1,glial,astrocyte
31674609174,L1,glial,astrocyte
31718397293,L1,glial,astrocyte
31734048434,L1,glial,astrocyte
32025032510,L1,glial,astrocyte
32068982234,L1,glial,astrocyte
32111704519,L1,glial,astrocyte
32242719724,L1,glial,astrocyte
32257218302,L1,glial,astrocyte
32388538796,L1,glial,astrocyte
32446753355,L1,glial,astrocyte
32462128481,L1,glial,astrocyte
32475780385,L1,glial,astrocyte
32504981661,L1,glial,astrocyte
32534710089,L1,glial,astrocyte
32563080249,L1,glial,astrocyte
32563780775,L1,glial,astrocyte
32679596144,L1,glial,astrocyte
32854325799,L1,glial,astrocyte
32868518409,L1,glial,astrocyte
33029813972,L1,glial,astrocyte
33160332047,L1,glial,astrocyte
35661394795,L1,glial,astrocyte
35661453199,L1,glial,astrocyte
35675382553,L1,glial,astrocyte
35675528563,L1,glial,astrocyte
35675821171,L1,glial,astrocyte
35675938512,L1,glial,astrocyte
35689589805,L1,glial,astrocyte
35690524411,L1,glial,astrocyte
35703959993,L1,glial,astrocyte
35704074921,L1,glial,astrocyte
35704190371,L1,glial,astrocyte
35718238953,L1,glial,astrocyte
35718602429,L1,glial,astrocyte
35718720248,L1,glial,astrocyte
35719260251,L1,glial,astrocyte
35733453487,L1,glial,astrocyte
35733611636,L1,glial,astrocyte
35733699942,L1,glial,astrocyte
35762405973,L1,glial,astrocyte
35762538087,L1,glial,astrocyte
35763499956,L1,glial,astrocyte
35777035491,L1,glial,astrocyte
35777357209,L1,glial,astrocyte
35777445653,L1,glial,astrocyte
35777619184,L1,glial,astrocyte
35778013874,L1,glial,astrocyte
35791695936,L1,glial,astrocyte
35806224207,L1,glial,astrocyte
35806967068,L1,glial,astrocyte
35807232241,L1,glial,astrocyte
35820839040,L1,glial,astrocyte
35835367212,L1,glial,astrocyte
35835689448,L1,glial,astrocyte
35850757116,L1,glial,astrocyte
35864832357,L1,glial,astrocyte
35879694749,L1,glial,astrocyte
35923849675,L1,glial,astrocyte
35950934046,L1,glial,astrocyte
35952000101,L1,glial,astrocyte
35967679983,L1,glial,astrocyte
35981436652,L1,glial,astrocyte
35995043604,L1,glial,astrocyte
36024260927,L1,glial,astrocyte
36025005771,L1,glial,astrocyte
36026361417,L1,glial,astrocyte
36038278151,L1,glial,astrocyte
36038672110,L1,glial,astrocyte
36038686792,L1,glial,astrocyte
36038878036,L1,glial,astrocyte
36053725273,L1,glial,astrocyte
36054119751,L1,glial,astrocyte
36068385393,L1,glial,astrocyte
36068501527,L1,glial,astrocyte
36068692070,L1,glial,astrocyte
36112406756,L1,glial,astrocyte
36113383369,L1,glial,astrocyte
36126641814,L1,glial,astrocyte
36155976825,L1,glial,astrocyte
36170460152,L1,glial,astrocyte
36184434392,L1,glial,astrocyte
36184726007,L1,glial,astrocyte
36199982696,L1,glial,astrocyte
36242384950,L1,glial,astrocyte
36272843427,L1,glial,astrocyte
36287239352,L1,glial,astrocyte
36345337491,L1,glial,astrocyte
36345787796,L1,glial,astrocyte
36374305304,L1,glial,astrocyte
36374568640,L1,glial,astrocyte
36374597306,L1,glial,astrocyte
36389343965,L1,glial,astrocyte
36402967193,L1,glial,astrocyte
36403420239,L1,glial,astrocyte
36418386029,L1,glial,astrocyte
36431920811,L1,glial,astrocyte
36432855398,L1,glial,astrocyte
36432956854,L1,glial,astrocyte
36432986766,L1,glial,astrocyte
36447047759,L1,glial,astrocyte
36447075951,L1,glial,astrocyte
36462000985,L1,glial,astrocyte
36462014386,L1,glial,astrocyte
36476220029,L1,glial,astrocyte
36505130802,L1,glial,astrocyte
36505700145,L1,glial,astrocyte
36548597260,L1,glial,astrocyte
36549327011,L1,glial,astrocyte
36563957953,L1,glial,astrocyte
36621733538,L1,glial,astrocyte
36636217320,L1,glial,astrocyte
36637064367,L1,glial,astrocyte
36680648221,L1,glial,astrocyte
36694285722,L1,glial,astrocyte
36694563531,L1,glial,astrocyte
36695425493,L1,glial,astrocyte
36708755838,L1,glial,astrocyte
36723385472,L1,glial,astrocyte
36739141111,L1,glial,astrocyte
36752615726,L1,glial,astrocyte
36768459763,L1,glial,astrocyte
36811474476,L1,glial,astrocyte
36811809425,L1,glial,astrocyte
36826394832,L1,glial,astrocyte
36826439696,L1,glial,astrocyte
36826453752,L1,glial,astrocyte
36840967513,L1,glial,astrocyte
36899284177,L1,glial,astrocyte
36971720035,L1,glial,astrocyte
36972113902,L1,glial,astrocyte
36972303882,L1,glial,astrocyte
36972901195,L1,glial,astrocyte
36985649332,L1,glial,astrocyte
37002352055,L1,glial,astrocyte
37015318178,L1,glial,astrocyte
37015931786,L1,glial,astrocyte
37030415957,L1,glial,astrocyte
37059413754,L1,glial,astrocyte
37073635047,L1,glial,astrocyte
37103114462,L1,glial,astrocyte
37146450547,L1,glial,astrocyte
37148097824,L1,glial,astrocyte
37160072004,L1,glial,astrocyte
37160423187,L1,glial,astrocyte
37190836667,L1,glial,astrocyte
37204708263,L1,glial,astrocyte
37207085977,L1,glial,astrocyte
37235268151,L1,glial,astrocyte
37248393903,L1,glial,astrocyte
37249883165,L1,glial,astrocyte
37250509453,L1,glial,astrocyte
37263375090,L1,glial,astrocyte
37277362071,L1,glial,astrocyte
37278136402,L1,glial,astrocyte
37279025127,L1,glial,astrocyte
37291788538,L1,glial,astrocyte
37292985562,L1,glial,astrocyte
37306856585,L1,glial,astrocyte
37321705352,L1,glial,astrocyte
37335503365,L1,glial,astrocyte
37335999993,L1,glial,astrocyte
37337372304,L1,glial,astrocyte
37481775919,L1,glial,astrocyte
37481849164,L1,glial,astrocyte
37498288275,L1,glial,astrocyte
37511591140,L1,glial,astrocyte
37568578739,L1,glial,astrocyte
37627101175,L1,glial,astrocyte
37628004890,L1,glial,astrocyte
37642329544,L1,glial,astrocyte
37699243871,L1,glial,astrocyte
37699652694,L1,glial,astrocyte
37700791596,L1,glial,astrocyte
37701025773,L1,glial,astrocyte
37743573212,L1,glial,astrocyte
37745338551,L1,glial,astrocyte
37745761002,L1,glial,astrocyte
37758391689,L1,glial,astrocyte
37802078779,L1,glial,astrocyte
37803785391,L1,glial,astrocyte
37831353308,L1,glial,astrocyte
37845896037,L1,glial,astrocyte
37888984414,L1,glial,astrocyte
37976779675,L1,glial,astrocyte
37991307459,L1,glial,astrocyte
37992095092,L1,glial,astrocyte
38034950240,L1,glial,astrocyte
38064049574,L1,glial,astrocyte
38064196109,L1,glial,astrocyte
38079569077,L1,glial,astrocyte
38180726963,L1,glial,astrocyte
38195327806,L1,glial,astrocyte
38239597259,L1,glial,astrocyte
38282335463,L1,glial,astrocyte
38282642209,L1,glial,astrocyte
38340914232,L1,glial,astrocyte
38428227943,L1,glial,astrocyte
38456977700,L1,glial,astrocyte
38473854078,L1,glial,astrocyte
38544262557,L1,glial,astrocyte
38546173530,L1,glial,astrocyte
38588196492,L1,glial,astrocyte
38588971224,L1,glial,astrocyte
38603891833,L1,glial,astrocyte
38617252586,L1,glial,astrocyte
38647359913,L1,glial,astrocyte
38691249055,L1,glial,astrocyte
38719270144,L1,glial,astrocyte
38749304445,L1,glial,astrocyte
38763059118,L1,glial,astrocyte
38793457325,L1,glial,astrocyte
38939246870,L1,glial,astrocyte
38953644725,L1,glial,astrocyte
38996455712,L1,glial,astrocyte
38997796305,L1,glial,astrocyte
39011186169,L1,glial,astrocyte
39011203088,L1,glial,astrocyte
39040886171,L1,glial,astrocyte
39069986061,L1,glial,astrocyte
39142669165,L1,glial,astrocyte
39142888424,L1,glial,astrocyte
39171783989,L1,glial,astrocyte
39215630780,L1,glial,astrocyte
39215644737,L1,glial,astrocyte
39230159109,L1,glial,astrocyte
39433697295,L1,glial,astrocyte
39462736803,L1,glial,astrocyte
39506074433,L1,glial,astrocyte
39535437611,L1,glial,astrocyte
39550109918,L1,glial,astrocyte
39593313916,L1,glial,astrocyte
39622456315,L1,glial,astrocyte
39637438737,L1,glial,astrocyte
39696659114,L1,glial,astrocyte
39871403494,L1,glial,astrocyte
40016990492,L1,glial,astrocyte
40351776278,L1,glial,astrocyte
40599423999,L1,glial,astrocyte
40599584499,L1,glial,astrocyte
41108940857,L1,glial,astrocyte
41137529332,L1,glial,astrocyte
41195365681,L1,glial,astrocyte
41283174681,L1,glial,astrocyte
41312712568,L1,glial,astrocyte
41327254986,L1,glial,astrocyte
41356033224,L1,glial,astrocyte
41414174941,L1,glial,astrocyte
41414291040,L1,glial,astrocyte
41443187048,L1,glial,astrocyte
41516119255,L1,glial,astrocyte
44540424377,L1,glial,astrocyte
44628206750,L1,glial,astrocyte
44642953695,L1,glial,astrocyte
44672286216,L1,glial,astrocyte
44672577781,L1,glial,astrocyte
44759833740,L1,glial,astrocyte
44773208873,L1,glial,astrocyte
44787883418,L1,glial,astrocyte
44788612615,L1,glial,astrocyte
44816340814,L1,glial,astrocyte
44816690806,L1,glial,astrocyte
44816939565,L1,glial,astrocyte
44817742216,L1,glial,astrocyte
44846709842,L1,glial,astrocyte
44847250736,L1,glial,astrocyte
44860332711,L1,glial,astrocyte
44875065599,L1,glial,astrocyte
44890425725,L1,glial,astrocyte
44934345116,L1,glial,astrocyte
44948114949,L1,glial,astrocyte
44976833979,L1,glial,astrocyte
44977112430,L1,glial,astrocyte
45005905053,L1,glial,astrocyte
45020475429,L1,glial,astrocyte
45035792901,L1,glial,astrocyte
45065856786,L1,glial,astrocyte
45109557483,L1,glial,astrocyte
45152703923,L1,glial,astrocyte
45182430973,L1,glial,astrocyte
45270081818,L1,glial,astrocyte
45282506167,L1,glial,astrocyte
45283849686,L1,glial,astrocyte
45298363434,L1,glial,astrocyte
45298712491,L1,glial,astrocyte
45311956718,L1,glial,astrocyte
45326557964,L1,glial,astrocyte
45370565202,L1,glial,astrocyte
45414324380,L1,glial,astrocyte
45473589685,L1,glial,astrocyte
45486701605,L1,glial,astrocyte
45488117771,L1,glial,astrocyte
45488687047,L1,glial,astrocyte
45502367725,L1,glial,astrocyte
45574015332,L1,glial,astrocyte
45575459955,L1,glial,astrocyte
45589916632,L1,glial,astrocyte
45633762782,L1,glial,astrocyte
45648406010,L1,glial,astrocyte
45677317841,L1,glial,astrocyte
45721617389,L1,glial,astrocyte
45736115525,L1,glial,astrocyte
45780034388,L1,glial,astrocyte
45954225613,L1,glial,astrocyte
45969599309,L1,glial,astrocyte
45983398553,L1,glial,astrocyte
45984141863,L1,glial,astrocyte
45997955572,L1,glial,astrocyte
46027069881,L1,glial,astrocyte
46027332635,L1,glial,astrocyte
46042035853,L1,glial,astrocyte
46070682594,L1,glial,astrocyte
46071280810,L1,glial,astrocyte
46085328013,L1,glial,astrocyte
46114864767,L1,glial,astrocyte
46143789583,L1,glial,astrocyte
46158070043,L1,glial,astrocyte
46158244861,L1,glial,astrocyte
46376603346,L1,glial,astrocyte
46405600831,L1,glial,astrocyte
46491760960,L1,glial,astrocyte
46653043856,L1,glial,astrocyte
46696116824,L1,glial,astrocyte
46696527081,L1,glial,astrocyte
46813450517,L1,glial,astrocyte
46900560571,L1,glial,astrocyte
46944377978,L1,glial,astrocyte
46944421336,L1,glial,astrocyte
46987976170,L1,glial,astrocyte
47002475783,L1,glial,astrocyte
47002547982,L1,glial,astrocyte
47060776643,L1,glial,astrocyte
47119195579,L1,glial,astrocyte
47119253811,L1,glial,astrocyte
47148426585,L1,glial,astrocyte
47235463558,L1,glial,astrocyte
47293634096,L1,glial,astrocyte
47351789618,L1,glial,astrocyte
47366988822,L1,glial,astrocyte
47541105680,L1,glial,astrocyte
47599466525,L1,glial,astrocyte
47774254336,L1,glial,astrocyte
48312725021,L1,glial,astrocyte
48400345536,L1,glial,astrocyte
53348316223,L1,glial,astrocyte
53377067272,L1,glial,astrocyte
53420987486,L1,glial,astrocyte
53449941079,L1,glial,astrocyte
53464790066,L1,glial,astrocyte
53465095568,L1,glial,astrocyte
53479055597,L1,glial,astrocyte
53493817489,L1,glial,astrocyte
53596023434,L1,glial,astrocyte
53609369194,L1,glial,astrocyte
53609515074,L1,glial,astrocyte
53639242628,L1,glial,astrocyte
53639753990,L1,glial,astrocyte
53668532363,L1,glial,astrocyte
53696727089,L1,glial,astrocyte
53741858647,L1,glial,astrocyte
53813155252,L1,glial,astrocyte
53814250000,L1,glial,astrocyte
53843481435,L1,glial,astrocyte
53887108877,L1,glial,astrocyte
53931145896,L1,glial,astrocyte
53931248190,L1,glial,astrocyte
53945878314,L1,glial,astrocyte
53960231690,L1,glial,astrocyte
53974613419,L1,glial,astrocyte
53989171015,L1,glial,astrocyte
53989418888,L1,glial,astrocyte
54002720201,L1,glial,astrocyte
54003406091,L1,glial,astrocyte
54003654170,L1,glial,astrocyte
54018343331,L1,glial,astrocyte
54031834519,L1,glial,astrocyte
54091728062,L1,glial,astrocyte
54105511483,L1,glial,astrocyte
54106357738,L1,glial,astrocyte
54120360705,L1,glial,astrocyte
54179274628,L1,glial,astrocyte
54193685896,L1,glial,astrocyte
54222654769,L1,glial,astrocyte
54236964679,L1,glial,astrocyte
54236993450,L1,glial,astrocyte
54237359129,L1,glial,astrocyte
54251448512,L1,glial,astrocyte
54266429101,L1,glial,astrocyte
54294813131,L1,glial,astrocyte
54295368124,L1,glial,astrocyte
54296023309,L1,glial,astrocyte
54338980704,L1,glial,astrocyte
54339229030,L1,glial,astrocyte
54353582071,L1,glial,astrocyte
54382886487,L1,glial,astrocyte
54397487632,L1,glial,astrocyte
54411883954,L1,glial,astrocyte
54412117805,L1,glial,astrocyte
54412278476,L1,glial,astrocyte
54441203195,L1,glial,astrocyte
54441567122,L1,glial,astrocyte
54441596854,L1,glial,astrocyte
54455657803,L1,glial,astrocyte
54484042012,L1,glial,astrocyte
54485384328,L1,glial,astrocyte
54499212606,L1,glial,astrocyte
54499680139,L1,glial,astrocyte
54542957942,L1,glial,astrocyte
54543016207,L1,glial,astrocyte
54601550807,L1,glial,astrocyte
54601653735,L1,glial,astrocyte
54615976846,L1,glial,astrocyte
54616138307,L1,glial,astrocyte
54616167518,L1,glial,astrocyte
54644783841,L1,glial,astrocyte
54659604251,L1,glial,astrocyte
54674191227,L1,glial,astrocyte
54688689312,L1,glial,astrocyte
54732390011,L1,glial,astrocyte
54732566192,L1,glial,astrocyte
54732682546,L1,glial,astrocyte
54746947722,L1,glial,astrocyte
54834158638,L1,glial,astrocyte
54863726730,L1,glial,astrocyte
54891117767,L1,glial,astrocyte
54892723169,L1,glial,astrocyte
54907471575,L1,glial,astrocyte
54920991610,L1,glial,astrocyte
54921721327,L1,glial,astrocyte
54936234759,L1,glial,astrocyte
54965699853,L1,glial,astrocyte
54965744649,L1,glial,astrocyte
54980037569,L1,glial,astrocyte
54980286738,L1,glial,astrocyte
55052298452,L1,glial,astrocyte
55067293290,L1,glial,astrocyte
55067482744,L1,glial,astrocyte
55067614907,L1,glial,astrocyte
55111301781,L1,glial,astrocyte
55154622069,L1,glial,astrocyte
55169339328,L1,glial,astrocyte
55183444494,L1,glial,astrocyte
55198629881,L1,glial,astrocyte
55213113954,L1,glial,astrocyte
55213216273,L1,glial,astrocyte
55213259261,L1,glial,astrocyte
55241980134,L1,glial,astrocyte
55255252104,L1,glial,astrocyte
55256580526,L1,glial,astrocyte
55256960500,L1,glial,astrocyte
55269663140,L1,glial,astrocyte
55298938271,L1,glial,astrocyte
55460542200,L1,glial,astrocyte
55489817520,L1,glial,astrocyte
55518815155,L1,glial,astrocyte
55547826685,L1,glial,astrocyte
55547929293,L1,glial,astrocyte
55562515561,L1,glial,astrocyte
55591454864,L1,glial,astrocyte
55591644439,L1,glial,astrocyte
55620642575,L1,glial,astrocyte
55664401263,L1,glial,astrocyte
55664562579,L1,glial,astrocyte
55693618069,L1,glial,astrocyte
55736938815,L1,glial,astrocyte
55736953472,L1,glial,astrocyte
55737012272,L1,glial,astrocyte
55751817661,L1,glial,astrocyte
55809754595,L1,glial,astrocyte
55809841341,L1,glial,astrocyte
55853381294,L1,glial,astrocyte
55912078870,L1,glial,astrocyte
55940709931,L1,glial,astrocyte
56028462482,L1,glial,astrocyte
56071915699,L1,glial,astrocyte
56071944366,L1,glial,astrocyte
56071959337,L1,glial,astrocyte
56072105290,L1,glial,astrocyte
56072134664,L1,glial,astrocyte
56086442935,L1,glial,astrocyte
56086691447,L1,glial,astrocyte
56086750774,L1,glial,astrocyte
56115732656,L1,glial,astrocyte
56144657319,L1,glial,astrocyte
56173610708,L1,glial,astrocyte
56232000824,L1,glial,astrocyte
56261319432,L1,glial,astrocyte
56305050145,L1,glial,astrocyte
56333740542,L1,glial,astrocyte
56392056694,L1,glial,astrocyte
56479693184,L1,glial,astrocyte
56552376039,L1,glial,astrocyte
56581329200,L1,glial,astrocyte
56596237341,L1,glial,astrocyte
56639587831,L1,glial,astrocyte
56727179277,L1,glial,astrocyte
56741517113,L1,glial,astrocyte
56770894271,L1,glial,astrocyte
56770938825,L1,glial,astrocyte
56785393259,L1,glial,astrocyte
56858179425,L1,glial,astrocyte
56872824806,L1,glial,astrocyte
56945405398,L1,glial,astrocyte
56959992524,L1,glial,astrocyte
56974681104,L1,glial,astrocyte
57003546976,L1,glial,astrocyte
57003707705,L1,glial,astrocyte
57032968383,L1,glial,astrocyte
57062127112,L1,glial,astrocyte
57222138695,L1,glial,astrocyte
62228267473,L1,glial,astrocyte
62272418190,L1,glial,astrocyte
62272447386,L1,glial,astrocyte
62359704273,L1,glial,astrocyte
62388832898,L1,glial,astrocyte
62418179979,L1,glial,astrocyte
62432780946,L1,glial,astrocyte
62446873674,L1,glial,astrocyte
62461342660,L1,glial,astrocyte
62461533843,L1,glial,astrocyte
62518343990,L1,glial,astrocyte
62534623673,L1,glial,astrocyte
62534812751,L1,glial,astrocyte
62548757977,L1,glial,astrocyte
62548876206,L1,glial,astrocyte
62549093711,L1,glial,astrocyte
62563767230,L1,glial,astrocyte
62592138260,L1,glial,astrocyte
62620843436,L1,glial,astrocyte
62723955211,L1,glial,astrocyte
62781249853,L1,glial,astrocyte
62796596688,L1,glial,astrocyte
62971734903,L1,glial,astrocyte
63015334116,L1,glial,astrocyte
63043688421,L1,glial,astrocyte
63043732182,L1,glial,astrocyte
63073723401,L1,glial,astrocyte
63101902747,L1,glial,astrocyte
63117626845,L1,glial,astrocyte
63176001958,L1,glial,astrocyte
63190471446,L1,glial,astrocyte
63204825706,L1,glial,astrocyte
63219498729,L1,glial,astrocyte
63219746092,L1,glial,astrocyte
63246817641,L1,glial,astrocyte
63248131668,L1,glial,astrocyte
63248656437,L1,glial,astrocyte
63248671195,L1,glial,astrocyte
63261724752,L1,glial,astrocyte
63263388775,L1,glial,astrocyte
63277552443,L1,glial,astrocyte
63277931135,L1,glial,astrocyte
63306987849,L1,glial,astrocyte
63379832498,L1,glial,astrocyte
63858701688,L1,glial,astrocyte
63976721296,L1,glial,astrocyte
64003995831,L1,glial,astrocyte
71021643991,L1,glial,astrocyte
71035895503,L1,glial,astrocyte
71050861021,L1,glial,astrocyte
71079917350,L1,glial,astrocyte
71080063041,L1,glial,astrocyte
71138335744,L1,glial,astrocyte
71152951202,L1,glial,astrocyte
71153272130,L1,glial,astrocyte
71166443587,L1,glial,astrocyte
71180022390,L1,glial,astrocyte
71196666373,L1,glial,astrocyte
71210888507,L1,glial,astrocyte
71239988900,L1,glial,astrocyte
71240410785,L1,glial,astrocyte
71283965740,L1,glial,astrocyte
71296699376,L1,glial,astrocyte
71370186129,L1,glial,astrocyte
71414835899,L1,glial,astrocyte
71516881663,L1,glial,astrocyte
71633747434,L1,glial,astrocyte
71675288638,L1,glial,astrocyte
71705162500,L1,glial,astrocyte
71764558597,L1,glial,astrocyte
71777218046,L1,glial,astrocyte
71822656841,L1,glial,astrocyte
71866590403,L1,glial,astrocyte
71968607673,L1,glial,astrocyte
72085079835,L1,glial,astrocyte
72213787716,L1,glial,astrocyte
72303379255,L1,glial,astrocyte
72331238176,L1,glial,astrocyte
72769327468,L1,glial,astrocyte
72885550582,L1,glial,astrocyte
72956964288,L1,glial,astrocyte
73190024893,L1,glial,astrocyte
79928986015,L1,glial,astrocyte
79973387399,L1,glial,astrocyte
80074718679,L1,glial,astrocyte
80076440810,L1,glial,astrocyte
80091172505,L1,glial,astrocyte
80104534106,L1,glial,astrocyte
80118054577,L1,glial,astrocyte
80119178030,L1,glial,astrocyte
80235562856,L1,glial,astrocyte
80817631971,L1,glial,astrocyte
80992843468,L1,glial,astrocyte
88983372466,L1,glial,astrocyte
89406129379,L1,glial,astrocyte
97645517693,L1,glial,astrocyte
97908319869,L1,glial,astrocyte
97995240469,L1,glial,astrocyte
98009840946,L1,glial,astrocyte
98038839450,L1,glial,astrocyte
98256948812,L1,glial,astrocyte
98344553903,L1,glial,astrocyte
98344657870,L1,glial,astrocyte
98403060940,L1,glial,astrocyte
98475803663,L1,glial,astrocyte
98548779752,L1,glial,astrocyte
329312051,L2,glial,astrocyte
372106541,L2,glial,astrocyte
445273997,L2,glial,astrocyte
445609362,L2,glial,astrocyte
474358555,L2,glial,astrocyte
533083072,L2,glial,astrocyte
605183694,L2,glial,astrocyte
605709307,L2,glial,astrocyte
648548079,L2,glial,astrocyte
648635237,L2,glial,astrocyte
648738559,L2,glial,astrocyte
692234177,L2,glial,astrocyte
692321754,L2,glial,astrocyte
707521543,L2,glial,astrocyte
766261797,L2,glial,astrocyte
779665500,L2,glial,astrocyte
839120671,L2,glial,astrocyte
911205961,L2,glial,astrocyte
911379861,L2,glial,astrocyte
912008621,L2,glial,astrocyte
941079571,L2,glial,astrocyte
953826036,L2,glial,astrocyte
954877295,L2,glial,astrocyte
985100980,L2,glial,astrocyte
1041286481,L2,glial,astrocyte
1043301411,L2,glial,astrocyte
1056383746,L2,glial,astrocyte
1143229688,L2,glial,astrocyte
1143653525,L2,glial,astrocyte
1187061851,L2,glial,astrocyte
1201152032,L2,glial,astrocyte
1261746745,L2,glial,astrocyte
1275603194,L2,glial,astrocyte
1319654633,L2,glial,astrocyte
1332663620,L2,glial,astrocyte
1346695418,L2,glial,astrocyte
1347819723,L2,glial,astrocyte
1391389204,L2,glial,astrocyte
1406120676,L2,glial,astrocyte
1436432582,L2,glial,astrocyte
1448756332,L2,glial,astrocyte
1449850727,L2,glial,astrocyte
1507481466,L2,glial,astrocyte
1509379561,L2,glial,astrocyte
1509495213,L2,glial,astrocyte
1522345287,L2,glial,astrocyte
1537588902,L2,glial,astrocyte
1552248429,L2,glial,astrocyte
1580704755,L2,glial,astrocyte
1581800872,L2,glial,astrocyte
1596372359,L2,glial,astrocyte
1625486050,L2,glial,astrocyte
1626099582,L2,glial,astrocyte
1640014506,L2,glial,astrocyte
1784710642,L2,glial,astrocyte
1785922967,L2,glial,astrocyte
1813883007,L2,glial,astrocyte
1843465104,L2,glial,astrocyte
1871995670,L2,glial,astrocyte
1887180639,L2,glial,astrocyte
1901986046,L2,glial,astrocyte
1902832505,L2,glial,astrocyte
1915695144,L2,glial,astrocyte
1931611481,L2,glial,astrocyte
1959265668,L2,glial,astrocyte
1974800509,L2,glial,astrocyte
1975734626,L2,glial,astrocyte
2077315004,L2,glial,astrocyte
2092382516,L2,glial,astrocyte
2092412511,L2,glial,astrocyte
2105435740,L2,glial,astrocyte
2105961503,L2,glial,astrocyte
2121248588,L2,glial,astrocyte
2136127701,L2,glial,astrocyte
2150537825,L2,glial,astrocyte
2193552564,L2,glial,astrocyte
2207482096,L2,glial,astrocyte
2266367825,L2,glial,astrocyte
2310199959,L2,glial,astrocyte
2367976341,L2,glial,astrocyte
2412480837,L2,glial,astrocyte
2485704919,L2,glial,astrocyte
2514761050,L2,glial,astrocyte
2528864178,L2,glial,astrocyte
2542749928,L2,glial,astrocyte
2572638752,L2,glial,astrocyte
2601549099,L2,glial,astrocyte
2703040750,L2,glial,astrocyte
2703244075,L2,glial,astrocyte
2732300281,L2,glial,astrocyte
2732621755,L2,glial,astrocyte
2790339983,L2,glial,astrocyte
2790442138,L2,glial,astrocyte
2820651497,L2,glial,astrocyte
2848247139,L2,glial,astrocyte
2893597517,L2,glial,astrocyte
3053639791,L2,glial,astrocyte
3097514924,L2,glial,astrocyte
3097704913,L2,glial,astrocyte
3111284549,L2,glial,astrocyte
3169016818,L2,glial,astrocyte
3183968385,L2,glial,astrocyte
3184741217,L2,glial,astrocyte
3212702738,L2,glial,astrocyte
3212950931,L2,glial,astrocyte
3257571449,L2,glial,astrocyte
3257600710,L2,glial,astrocyte
3315463847,L2,glial,astrocyte
3316136822,L2,glial,astrocyte
3343966257,L2,glial,astrocyte
3344841942,L2,glial,astrocyte
3387681309,L2,glial,astrocyte
3387740044,L2,glial,astrocyte
3474966423,L2,glial,astrocyte
3591803906,L2,glial,astrocyte
3591978769,L2,glial,astrocyte
3607265881,L2,glial,astrocyte
3650835548,L2,glial,astrocyte
3680022778,L2,glial,astrocyte
3766299987,L2,glial,astrocyte
3766504272,L2,glial,astrocyte
3824616039,L2,glial,astrocyte
3854446182,L2,glial,astrocyte
3854942433,L2,glial,astrocyte
3868608593,L2,glial,astrocyte
3868959485,L2,glial,astrocyte
3928006420,L2,glial,astrocyte
3956039596,L2,glial,astrocyte
4000382366,L2,glial,astrocyte
4014779824,L2,glial,astrocyte
4029482063,L2,glial,astrocyte
4043543648,L2,glial,astrocyte
4044287226,L2,glial,astrocyte
4102225813,L2,glial,astrocyte
4145428884,L2,glial,astrocyte
4174587176,L2,glial,astrocyte
4174602002,L2,glial,astrocyte
4247474968,L2,glial,astrocyte
4306142071,L2,glial,astrocyte
4320451698,L2,glial,astrocyte
4364415411,L2,glial,astrocyte
4450984710,L2,glial,astrocyte
4524222877,L2,glial,astrocyte
4524266148,L2,glial,astrocyte
4539130538,L2,glial,astrocyte
4553395840,L2,glial,astrocyte
4568522903,L2,glial,astrocyte
4583035448,L2,glial,astrocyte
4625786876,L2,glial,astrocyte
